  Copyright © 1991-2002 by Bjørn Stabell, Ken Ronny Schouten, Bert Gijsbers & Dick Balaska.
  XPilot 4.5.5 comes with ABSOLUTELY NO WARRANTY; for details see the
  provided LICENSE file.

Using pixmap copying
Searching for a "xpilots" server on the local net...
*** Connected to optimus.csl.cornell.edu
... queued at position  1
time 124 = 71432 us
time 125 = 38298 us
time 126 = 33129 us
time 127 = 71420 us
time 128 = 31158 us
time 129 = 40275 us
time 130 = 71424 us
time 131 = 71414 us
time 132 = 71421 us
time 133 = 71429 us
time 134 = 34278 us
time 135 = 37163 us
time 136 = 71414 us
time 137 = 11161 us
time 138 = 60259 us
time 139 = 71496 us
time 140 = 71353 us
time 141 = 71422 us
time 142 = 21874 us
time 143 = 49863 us
time 144 = 30048 us
time 145 = 40040 us
time 146 = 1263 us
time 147 = 71256 us
time 148 = 23073 us
time 149 = 48307 us
time 150 = 71429 us
time 151 = 71427 us
time 152 = 71414 us
time 153 = 71414 us
time 154 = 71425 us
time 155 = 34863 us
time 156 = 36566 us
time 157 = 43120 us
time 158 = 28296 us
time 159 = 71440 us
time 160 = 71423 us
time 161 = 5114 us
time 162 = 66301 us
time 163 = 29694 us
time 164 = 41735 us
time 165 = 71421 us
time 166 = 46563 us
time 167 = 24871 us
time 168 = 55373 us
time 169 = 16063 us
time 170 = 71422 us
time 171 = 71422 us
time 172 = 71414 us
time 173 = 71432 us
time 174 = 71434 us
time 175 = 71413 us
time 176 = 19130 us
time 177 = 52302 us
time 178 = 71446 us
time 179 = 71406 us
time 180 = 71422 us
time 181 = 71420 us
time 182 = 62248 us
time 183 = 9233 us
time 184 = 70504 us
time 185 = 985 us
time 186 = 71490 us
time 187 = 71388 us
time 188 = 32442 us
time 189 = 38908 us
time 190 = 71526 us
time 191 = 71409 us
time 192 = 71406 us
time 193 = 2426 us
time 194 = 68931 us
time 195 = 51036 us
time 196 = 20353 us
time 197 = 71421 us
time 198 = 71405 us
time 199 = 71434 us
time 200 = 71434 us
time 201 = 71400 us
time 202 = 71440 us
time 203 = 63442 us
time 204 = 8042 us
time 205 = 71329 us
time 206 = 24934 us
time 207 = 46566 us
time 208 = 71344 us
time 209 = 71487 us
time 210 = 71370 us
time 211 = 71419 us
time 212 = 71431 us
time 213 = 71429 us
time 214 = 71401 us
time 215 = 71441 us
time 216 = 71422 us
time 217 = 71398 us
time 218 = 71433 us
time 219 = 71432 us
time 220 = 71441 us
time 221 = 71410 us
time 222 = 71429 us
time 223 = 71410 us
time 224 = 71430 us
time 225 = 71459 us
time 226 = 71329 us
time 227 = 71436 us
time 228 = 71417 us
time 229 = 71422 us
time 230 = 71442 us
time 231 = 71405 us
time 232 = 71426 us
time 233 = 71462 us
time 234 = 71431 us
time 235 = 71375 us
time 236 = 71418 us
time 237 = 71426 us
time 238 = 26334 us
time 239 = 45108 us
time 240 = 71409 us
time 241 = 44290 us
time 242 = 27232 us
time 243 = 71372 us
time 244 = 20312 us
time 245 = 24226 us
time 246 = 27011 us
time 247 = 71325 us
time 248 = 61697 us
time 249 = 9753 us
time 250 = 71410 us
time 251 = 71427 us
time 252 = 71380 us
time 253 = 71431 us
time 254 = 64619 us
time 255 = 6853 us
time 256 = 71408 us
time 257 = 17688 us
time 258 = 53786 us
time 259 = 9938 us
time 260 = 61426 us
time 261 = 71411 us
time 262 = 71424 us
time 263 = 27988 us
time 264 = 43510 us
time 265 = 71401 us
time 266 = 71361 us
time 267 = 13876 us
time 268 = 57669 us
time 269 = 46154 us
time 270 = 15754 us
time 271 = 9545 us
time 272 = 71305 us
time 273 = 71413 us
time 274 = 71427 us
time 275 = 71420 us
time 276 = 71423 us
time 277 = 71366 us
time 278 = 71423 us
time 279 = 71428 us
time 280 = 71433 us
time 281 = 71512 us
time 282 = 52533 us
time 283 = 18889 us
time 284 = 71425 us
time 285 = 69416 us
time 286 = 2009 us
time 287 = 22265 us
time 288 = 49148 us
time 289 = 71438 us
time 290 = 71435 us
time 291 = 23686 us
time 292 = 47761 us
time 293 = 16517 us
time 294 = 54855 us
time 295 = 24858 us
time 296 = 46563 us
time 297 = 71423 us
time 298 = 71409 us
time 299 = 71421 us
time 300 = 27560 us
time 301 = 43966 us
time 302 = 35843 us
time 303 = 35564 us
time 304 = 71356 us
time 305 = 71444 us
time 306 = 71427 us
time 307 = 71408 us
time 308 = 71439 us
time 309 = 71425 us
time 310 = 71424 us
time 311 = 71419 us
time 312 = 25139 us
time 313 = 46284 us
time 314 = 71413 us
time 315 = 66028 us
time 316 = 5387 us
time 317 = 71438 us
time 318 = 71427 us
time 319 = 71438 us
time 320 = 28533 us
time 321 = 42903 us
time 322 = 71415 us
time 323 = 71420 us
time 324 = 71430 us
time 325 = 71427 us
time 326 = 32283 us
time 327 = 14883 us
time 328 = 24350 us
time 329 = 71355 us
time 330 = 8930 us
time 331 = 62518 us
time 332 = 1774 us
time 333 = 69667 us
time 334 = 9996 us
time 335 = 61485 us
time 336 = 71320 us
time 337 = 71417 us
time 338 = 71415 us
time 339 = 71450 us
time 340 = 71412 us
time 341 = 71423 us
time 342 = 71429 us
time 343 = 71417 us
time 344 = 71432 us
time 345 = 71692 us
time 346 = 71176 us
time 347 = 71413 us
time 348 = 32860 us
time 349 = 38569 us
time 350 = 71393 us
time 351 = 71427 us
time 352 = 71421 us
time 353 = 59457 us
time 354 = 11966 us
time 355 = 71444 us
time 356 = 71404 us
time 357 = 44902 us
time 358 = 26607 us
time 359 = 37641 us
time 360 = 33706 us
time 361 = 71411 us
time 362 = 70622 us
time 363 = 834 us
time 364 = 71456 us
time 365 = 71401 us
time 366 = 56546 us
time 367 = 14878 us
time 368 = 71422 us
time 369 = 71438 us
time 370 = 71428 us
time 371 = 71413 us
time 372 = 3886 us
time 373 = 67646 us
time 374 = 71352 us
time 375 = 71421 us
time 376 = 71429 us
time 377 = 71447 us
time 378 = 5970 us
time 379 = 65447 us
time 380 = 71424 us
time 381 = 71442 us
time 382 = 47924 us
time 383 = 23521 us
time 384 = 71404 us
time 385 = 71417 us
time 386 = 17398 us
time 387 = 54041 us
time 388 = 26558 us
time 389 = 44938 us
time 390 = 71347 us
time 391 = 71438 us
time 392 = 71430 us
time 393 = 71403 us
time 394 = 71394 us
time 395 = 71435 us
time 396 = 71402 us
time 397 = 71420 us
time 398 = 71418 us
time 399 = 71437 us
time 400 = 71389 us
time 401 = 71425 us
time 402 = 71416 us
time 403 = 71419 us
time 404 = 71422 us
time 405 = 71434 us
time 406 = 71430 us
time 407 = 71418 us
time 408 = 71408 us
time 409 = 71479 us
time 410 = 71361 us
time 411 = 71448 us
time 412 = 39540 us
time 413 = 31877 us
time 414 = 71434 us
time 415 = 71472 us
time 416 = 71383 us
time 417 = 71421 us
time 418 = 71431 us
time 419 = 71438 us
time 420 = 71424 us
time 421 = 71429 us
time 422 = 71432 us
time 423 = 45182 us
time 424 = 26244 us
time 425 = 71467 us
time 426 = 71412 us
time 427 = 6594 us
time 428 = 64835 us
time 429 = 71422 us
time 430 = 71436 us
time 431 = 71575 us
time 432 = 71278 us
time 433 = 71430 us
time 434 = 18280 us
time 435 = 53181 us
time 436 = 71369 us
time 437 = 71421 us
time 438 = 27743 us
time 439 = 43786 us
time 440 = 71492 us
time 441 = 71355 us
time 442 = 71484 us
time 443 = 71434 us
time 444 = 71407 us
time 445 = 71423 us
time 446 = 71392 us
time 447 = 71406 us
time 448 = 71348 us
time 449 = 71403 us
time 450 = 2021 us
time 451 = 69407 us
time 452 = 71423 us
time 453 = 71414 us
time 454 = 71434 us
time 455 = 71395 us
time 456 = 71430 us
time 457 = 71420 us
time 458 = 71411 us
time 459 = 71412 us
time 460 = 71408 us
time 461 = 71436 us
time 462 = 71423 us
time 463 = 71423 us
time 464 = 71426 us
time 465 = 71438 us
time 466 = 71419 us
time 467 = 71418 us
time 468 = 71456 us
time 469 = 71397 us
time 470 = 71421 us
time 471 = 71433 us
time 472 = 71424 us
time 473 = 71431 us
time 474 = 71424 us
time 475 = 71438 us
time 476 = 71412 us
time 477 = 71443 us
time 478 = 71412 us
time 479 = 71425 us
time 480 = 71425 us
time 481 = 71432 us
time 482 = 71521 us
time 483 = 71389 us
time 484 = 71403 us
time 485 = 71425 us
time 486 = 71414 us
time 487 = 71423 us
time 488 = 71426 us
time 489 = 71427 us
time 490 = 8628 us
time 491 = 62815 us
time 492 = 71424 us
time 493 = 1852 us
time 494 = 69705 us
time 495 = 71323 us
time 496 = 18728 us
time 497 = 52803 us
time 498 = 71347 us
time 499 = 59772 us
time 500 = 11694 us
time 501 = 71504 us
time 502 = 45177 us
time 503 = 26212 us
time 504 = 71368 us
time 505 = 38105 us
time 506 = 33311 us
time 507 = 62855 us
time 508 = 8541 us
time 509 = 71395 us
time 510 = 71429 us
time 511 = 8318 us
time 512 = 63100 us
time 513 = 71353 us
time 514 = 57835 us
time 515 = 13586 us
time 516 = 71437 us
time 517 = 34676 us
time 518 = 36738 us
time 519 = 71433 us
time 520 = 71430 us
time 521 = 71415 us
time 522 = 71428 us
time 523 = 71437 us
time 524 = 22405 us
time 525 = 49029 us
time 526 = 30663 us
time 527 = 40750 us
time 528 = 71470 us
time 529 = 71397 us
time 530 = 71421 us
time 531 = 1396 us
time 532 = 70182 us
time 533 = 25493 us
time 534 = 45877 us
time 535 = 71420 us
time 536 = 58927 us
time 537 = 12555 us
time 538 = 67392 us
time 539 = 3970 us
time 540 = 20041 us
time 541 = 51396 us
time 542 = 71400 us
time 543 = 71495 us
time 544 = 71288 us
time 545 = 71351 us
time 546 = 23065 us
time 547 = 15680 us
time 548 = 32756 us
time 549 = 71360 us
time 550 = 15904 us
time 551 = 55555 us
time 552 = 48809 us
time 553 = 22624 us
time 554 = 57008 us
time 555 = 14428 us
time 556 = 65809 us
time 557 = 5616 us
time 558 = 34134 us
time 559 = 37296 us
time 560 = 71350 us
time 561 = 71408 us
time 562 = 36115 us
time 563 = 35519 us
time 564 = 71220 us
time 565 = 71415 us
time 566 = 71607 us
time 567 = 69946 us
time 568 = 1329 us
time 569 = 71383 us
time 570 = 39627 us
time 571 = 31890 us
time 572 = 71360 us
time 573 = 16490 us
time 574 = 54936 us
time 575 = 71403 us
time 576 = 71428 us
time 577 = 71443 us
time 578 = 71416 us
time 579 = 71420 us
time 580 = 71417 us
time 581 = 71413 us
time 582 = 71387 us
time 583 = 53942 us
time 584 = 17516 us
time 585 = 71401 us
time 586 = 71432 us
time 587 = 71416 us
time 588 = 71450 us
time 589 = 71417 us
time 590 = 71417 us
time 591 = 71420 us
time 592 = 71437 us
time 593 = 71421 us
time 594 = 71420 us
time 595 = 71437 us
time 596 = 52474 us
time 597 = 18935 us
time 598 = 71417 us
time 599 = 71409 us
time 600 = 71430 us
time 601 = 71423 us
time 602 = 71421 us
time 603 = 71440 us
time 604 = 71411 us
time 605 = 71396 us
time 606 = 71417 us
time 607 = 71424 us
time 608 = 71423 us
time 609 = 71418 us
time 610 = 71438 us
time 611 = 71424 us
time 612 = 69415 us
time 613 = 2017 us
time 614 = 71438 us
time 615 = 71420 us
time 616 = 14818 us
time 617 = 56607 us
time 618 = 71456 us
time 619 = 71414 us
time 620 = 71425 us
time 621 = 71427 us
time 622 = 71432 us
time 623 = 66897 us
time 624 = 4652 us
time 625 = 71512 us
time 626 = 71440 us
time 627 = 71226 us
time 628 = 71410 us
time 629 = 13272 us
time 630 = 58294 us
time 631 = 71288 us
time 632 = 54583 us
time 633 = 16856 us
time 634 = 71395 us
time 635 = 31876 us
time 636 = 39659 us
time 637 = 63842 us
time 638 = 7482 us
time 639 = 71423 us
time 640 = 41767 us
time 641 = 29726 us
time 642 = 71345 us
time 643 = 34676 us
time 644 = 36835 us
time 645 = 71331 us
time 646 = 71421 us
time 647 = 60386 us
time 648 = 11099 us
time 649 = 52726 us
time 650 = 18635 us
time 651 = 71406 us
time 652 = 71429 us
time 653 = 71417 us
time 654 = 71426 us
time 655 = 71431 us
time 656 = 71416 us
time 657 = 49057 us
time 658 = 22461 us
time 659 = 71366 us
time 660 = 71430 us
time 661 = 71495 us
time 662 = 42744 us
time 663 = 24822 us
time 664 = 3841 us
time 665 = 71391 us
time 666 = 71433 us
time 667 = 61106 us
time 668 = 10384 us
time 669 = 71363 us
time 670 = 53940 us
time 671 = 17495 us
time 672 = 6367 us
time 673 = 65123 us
time 674 = 71405 us
time 675 = 23866 us
time 676 = 47623 us
time 677 = 71371 us
time 678 = 71407 us
time 679 = 71444 us
time 680 = 71468 us
time 681 = 71379 us
time 682 = 71402 us
time 683 = 71430 us
time 684 = 71379 us
time 685 = 71397 us
time 686 = 71407 us
time 687 = 29662 us
time 688 = 41779 us
time 689 = 71405 us
time 690 = 7537 us
time 691 = 63958 us
time 692 = 71335 us
time 693 = 71419 us
time 694 = 71414 us
time 695 = 25496 us
time 696 = 46007 us
time 697 = 71366 us
time 698 = 71420 us
time 699 = 51285 us
time 700 = 20248 us
time 701 = 71358 us
time 702 = 71436 us
time 703 = 71414 us
time 704 = 37357 us
time 705 = 34106 us
time 706 = 71400 us
time 707 = 71420 us
time 708 = 71425 us
time 709 = 71456 us
time 710 = 71397 us
time 711 = 48493 us
time 712 = 22934 us
time 713 = 57988 us
time 714 = 13470 us
time 715 = 71568 us
time 716 = 71324 us
time 717 = 2935 us
time 718 = 68538 us
time 719 = 67454 us
time 720 = 3824 us
time 721 = 71420 us
time 722 = 71420 us
time 723 = 71405 us
time 724 = 71454 us
time 725 = 71396 us
time 726 = 71457 us
time 727 = 71406 us
time 728 = 71443 us
time 729 = 64749 us
time 730 = 6668 us
time 731 = 71417 us
time 732 = 71427 us
time 733 = 71422 us
time 734 = 71428 us
time 735 = 71427 us
time 736 = 71428 us
time 737 = 71411 us
time 738 = 71418 us
time 739 = 37660 us
time 740 = 33779 us
time 741 = 6215 us
time 742 = 64466 us
time 743 = 990 us
time 744 = 71324 us
time 745 = 71375 us
time 746 = 16239 us
time 747 = 55268 us
time 748 = 71344 us
time 749 = 71416 us
time 750 = 1897 us
time 751 = 69612 us
time 752 = 71292 us
time 753 = 71413 us
time 754 = 71412 us
time 755 = 71451 us
time 756 = 71469 us
time 757 = 71376 us
time 758 = 6088 us
time 759 = 65400 us
time 760 = 71347 us
time 761 = 15295 us
time 762 = 56267 us
time 763 = 71352 us
time 764 = 32129 us
time 765 = 39334 us
time 766 = 71403 us
time 767 = 71359 us
time 768 = 71414 us
time 769 = 26215 us
time 770 = 45215 us
time 771 = 71427 us
time 772 = 71431 us
time 773 = 52148 us
time 774 = 19303 us
time 775 = 71392 us
time 776 = 13264 us
time 777 = 55809 us
time 778 = 2404 us
time 779 = 71373 us
time 780 = 54457 us
time 781 = 16953 us
time 782 = 71419 us
time 783 = 71564 us
time 784 = 71283 us
time 785 = 33368 us
time 786 = 38187 us
time 787 = 1223 us
time 788 = 70093 us
time 789 = 26346 us
time 790 = 45104 us
time 791 = 59070 us
time 792 = 12378 us
time 793 = 66736 us
time 794 = 4633 us
time 795 = 51971 us
time 796 = 19488 us
time 797 = 71400 us
time 798 = 71425 us
time 799 = 71418 us
time 800 = 71436 us
time 801 = 30481 us
time 802 = 40951 us
time 803 = 71423 us
time 804 = 71429 us
time 805 = 71434 us
time 806 = 745 us
time 807 = 70665 us
time 808 = 71427 us
time 809 = 71405 us
time 810 = 66234 us
time 811 = 5182 us
time 812 = 71404 us
time 813 = 71434 us
time 814 = 71412 us
time 815 = 71401 us
time 816 = 71420 us
time 817 = 71422 us
time 818 = 71423 us
time 819 = 15733 us
time 820 = 39124 us
time 821 = 16652 us
time 822 = 71374 us
time 823 = 71443 us
time 824 = 24691 us
time 825 = 46777 us
time 826 = 71375 us
time 827 = 71422 us
time 828 = 71424 us
time 829 = 71412 us
time 830 = 71448 us
time 831 = 71433 us
time 832 = 71438 us
time 833 = 71414 us
time 834 = 54135 us
time 835 = 17469 us
time 836 = 71272 us
time 837 = 71419 us
time 838 = 39982 us
time 839 = 31472 us
time 840 = 71380 us
time 841 = 56784 us
time 842 = 14635 us
time 843 = 71488 us
time 844 = 71352 us
time 845 = 2232 us
time 846 = 64276 us
time 847 = 4901 us
time 848 = 71414 us
time 849 = 71453 us
time 850 = 71427 us
time 851 = 71556 us
time 852 = 71308 us
time 853 = 71501 us
time 854 = 62431 us
time 855 = 8916 us
time 856 = 71426 us
time 857 = 63360 us
time 858 = 8066 us
time 859 = 71506 us
time 860 = 71418 us
time 861 = 71433 us
time 862 = 71354 us
time 863 = 71494 us
time 864 = 71367 us
time 865 = 71573 us
time 866 = 71434 us
time 867 = 71354 us
time 868 = 71459 us
time 869 = 71438 us
time 870 = 71401 us
time 871 = 71408 us
time 872 = 23266 us
time 873 = 48132 us
time 874 = 71421 us
time 875 = 71348 us
time 876 = 71479 us
time 877 = 71352 us
time 878 = 71387 us
time 879 = 71421 us
time 880 = 71434 us
time 881 = 71421 us
time 882 = 71420 us
time 883 = 71431 us
time 884 = 71415 us
time 885 = 71423 us
time 886 = 71426 us
time 887 = 71460 us
time 888 = 71377 us
time 889 = 71414 us
time 890 = 71438 us
time 891 = 71415 us
time 892 = 71413 us
time 893 = 71410 us
time 894 = 71427 us
time 895 = 71416 us
time 896 = 71421 us
time 897 = 71439 us
time 898 = 71436 us
time 899 = 71418 us
time 900 = 71433 us
time 901 = 71417 us
time 902 = 71431 us
time 903 = 71434 us
time 904 = 71421 us
time 905 = 71503 us
time 906 = 71341 us
time 907 = 71424 us
time 908 = 71424 us
time 909 = 71472 us
time 910 = 71420 us
time 911 = 71409 us
time 912 = 71498 us
time 913 = 71516 us
time 914 = 71553 us
time 915 = 71255 us
time 916 = 71327 us
time 917 = 71405 us
time 918 = 71446 us
time 919 = 6746 us
time 920 = 64666 us
time 921 = 71418 us
time 922 = 71419 us
time 923 = 71455 us
time 924 = 71404 us
time 925 = 21002 us
time 926 = 50540 us
Quit
