  Copyright © 1991-2002 by Bjørn Stabell, Ken Ronny Schouten, Bert Gijsbers & Dick Balaska.
  XPilot 4.5.5 comes with ABSOLUTELY NO WARRANTY; for details see the
  provided LICENSE file.

Using pixmap copying
Searching for a "xpilots" server on the local net...
*** Connected to optimus.csl.cornell.edu
... queued at position  1
time 111 = 71410 us
time 112 = 71427 us
time 113 = 71434 us
time 114 = 71423 us
time 115 = 71460 us
time 116 = 71417 us
time 117 = 71414 us
time 118 = 71495 us
time 119 = 71378 us
time 120 = 71425 us
time 121 = 71435 us
time 122 = 71429 us
time 123 = 71426 us
time 124 = 71429 us
time 125 = 71647 us
time 126 = 71279 us
time 127 = 71440 us
time 128 = 71437 us
time 129 = 71383 us
time 130 = 71415 us
time 131 = 71417 us
time 132 = 71433 us
time 133 = 33822 us
time 134 = 24472 us
time 135 = 13344 us
time 136 = 71229 us
time 137 = 71419 us
time 138 = 71448 us
time 139 = 71412 us
time 140 = 71510 us
time 141 = 71421 us
time 142 = 71373 us
time 143 = 71494 us
time 144 = 71384 us
time 145 = 71493 us
time 146 = 71435 us
time 147 = 71344 us
time 148 = 71506 us
time 149 = 71357 us
time 150 = 71480 us
time 151 = 71357 us
time 152 = 19582 us
time 153 = 51940 us
time 154 = 12288 us
time 155 = 59083 us
time 156 = 71388 us
time 157 = 71405 us
time 158 = 71423 us
time 159 = 71346 us
time 160 = 71382 us
time 161 = 71424 us
time 162 = 71387 us
time 163 = 71548 us
time 164 = 71311 us
time 165 = 71411 us
time 166 = 71420 us
time 167 = 71422 us
time 168 = 43678 us
time 169 = 16551 us
time 170 = 11300 us
time 171 = 71338 us
time 172 = 61378 us
time 173 = 10077 us
time 174 = 71377 us
time 175 = 71415 us
time 176 = 71416 us
time 177 = 55896 us
time 178 = 15658 us
time 179 = 23834 us
time 180 = 47584 us
time 181 = 71376 us
time 182 = 772 us
time 183 = 70656 us
time 184 = 71447 us
time 185 = 71406 us
time 186 = 71434 us
time 187 = 11140 us
time 188 = 60320 us
time 189 = 71408 us
time 190 = 71396 us
time 191 = 45060 us
time 192 = 26394 us
time 193 = 71394 us
time 194 = 45892 us
time 195 = 16236 us
time 196 = 9272 us
time 197 = 71400 us
time 198 = 71428 us
time 199 = 71369 us
time 200 = 71418 us
time 201 = 71439 us
time 202 = 71426 us
time 203 = 71439 us
time 204 = 71435 us
time 205 = 71428 us
time 206 = 27688 us
time 207 = 43736 us
time 208 = 71402 us
time 209 = 71458 us
time 210 = 71393 us
time 211 = 54260 us
time 212 = 17171 us
time 213 = 71410 us
time 214 = 71134 us
time 215 = 373 us
time 216 = 71363 us
time 217 = 71415 us
time 218 = 33096 us
time 219 = 38385 us
time 220 = 71362 us
time 221 = 71430 us
time 222 = 71411 us
time 223 = 71436 us
time 224 = 71476 us
time 225 = 44232 us
time 226 = 27172 us
time 227 = 37137 us
time 228 = 34417 us
time 229 = 71381 us
time 230 = 71416 us
time 231 = 71436 us
time 232 = 31121 us
time 233 = 40328 us
time 234 = 71422 us
time 235 = 16440 us
time 236 = 54970 us
time 237 = 64735 us
time 238 = 6673 us
time 239 = 71433 us
time 240 = 71408 us
time 241 = 50728 us
time 242 = 16141 us
time 243 = 4597 us
time 244 = 71410 us
time 245 = 43605 us
time 246 = 27831 us
time 247 = 52240 us
time 248 = 19222 us
time 249 = 69017 us
time 250 = 2371 us
time 251 = 71431 us
time 252 = 46071 us
time 253 = 25379 us
time 254 = 71381 us
time 255 = 39330 us
time 256 = 32164 us
time 257 = 71351 us
time 258 = 71431 us
time 259 = 24735 us
time 260 = 46615 us
time 261 = 71401 us
time 262 = 71405 us
time 263 = 2832 us
time 264 = 15971 us
time 265 = 39759 us
time 266 = 12865 us
time 267 = 71417 us
time 268 = 71428 us
time 269 = 71429 us
time 270 = 13131 us
time 271 = 58299 us
time 272 = 71428 us
time 273 = 53987 us
time 274 = 17435 us
time 275 = 71425 us
time 276 = 71466 us
time 277 = 71334 us
time 278 = 71418 us
time 279 = 71423 us
time 280 = 71472 us
time 281 = 71388 us
time 282 = 59581 us
time 283 = 11931 us
time 284 = 71337 us
time 285 = 35788 us
time 286 = 35669 us
time 287 = 71412 us
time 288 = 71427 us
time 289 = 71458 us
time 290 = 71432 us
time 291 = 39302 us
time 292 = 32164 us
time 293 = 71595 us
time 294 = 71157 us
time 295 = 64679 us
time 296 = 6809 us
time 297 = 32818 us
time 298 = 24235 us
time 299 = 14318 us
time 300 = 71413 us
time 301 = 71418 us
time 302 = 71427 us
time 303 = 71442 us
time 304 = 59944 us
time 305 = 11548 us
time 306 = 71386 us
time 307 = 71395 us
time 308 = 71418 us
time 309 = 14341 us
time 310 = 57120 us
time 311 = 71397 us
time 312 = 31245 us
time 313 = 15912 us
time 314 = 24252 us
time 315 = 16051 us
time 316 = 55504 us
time 317 = 48267 us
time 318 = 16174 us
time 319 = 6862 us
time 320 = 71420 us
time 321 = 71415 us
time 322 = 50281 us
time 323 = 21307 us
time 324 = 18428 us
time 325 = 52974 us
time 326 = 71428 us
time 327 = 35856 us
time 328 = 35628 us
time 329 = 71380 us
time 330 = 71442 us
time 331 = 5274 us
time 332 = 66037 us
time 333 = 71362 us
time 334 = 71424 us
time 335 = 71430 us
time 336 = 71447 us
time 337 = 71470 us
time 338 = 71427 us
time 339 = 71426 us
time 340 = 50247 us
time 341 = 21164 us
time 342 = 71414 us
time 343 = 27123 us
time 344 = 24368 us
time 345 = 20023 us
time 346 = 71433 us
time 347 = 71406 us
time 348 = 36778 us
time 349 = 34652 us
time 350 = 71416 us
time 351 = 71365 us
time 352 = 14839 us
time 353 = 56636 us
time 354 = 71410 us
time 355 = 71429 us
time 356 = 651 us
time 357 = 70851 us
time 358 = 71354 us
time 359 = 71371 us
time 360 = 71419 us
time 361 = 18573 us
time 362 = 52845 us
time 363 = 60118 us
time 364 = 11454 us
time 365 = 71306 us
time 366 = 36501 us
time 367 = 34926 us
time 368 = 71432 us
time 369 = 13394 us
time 370 = 58015 us
time 371 = 38252 us
time 372 = 33181 us
time 373 = 71411 us
time 374 = 71429 us
time 375 = 71442 us
time 376 = 71423 us
time 377 = 1570 us
time 378 = 69986 us
time 379 = 9669 us
time 380 = 55601 us
time 381 = 6141 us
time 382 = 71377 us
time 383 = 26548 us
time 384 = 44913 us
time 385 = 71366 us
time 386 = 19946 us
time 387 = 51523 us
time 388 = 71368 us
time 389 = 60865 us
time 390 = 10610 us
time 391 = 71358 us
time 392 = 71425 us
time 393 = 62826 us
time 394 = 8621 us
time 395 = 71395 us
time 396 = 23947 us
time 397 = 39710 us
time 398 = 7769 us
time 399 = 71394 us
time 400 = 17093 us
time 401 = 54330 us
time 402 = 71427 us
time 403 = 71417 us
time 404 = 71367 us
time 405 = 71460 us
time 406 = 3713 us
time 407 = 67765 us
time 408 = 71340 us
time 409 = 71413 us
time 410 = 71429 us
time 411 = 71419 us
time 412 = 62858 us
time 413 = 8662 us
time 414 = 71357 us
time 415 = 71426 us
time 416 = 71433 us
time 417 = 71413 us
time 418 = 71442 us
time 419 = 34003 us
time 420 = 37414 us
time 421 = 58869 us
time 422 = 12559 us
time 423 = 71430 us
time 424 = 71439 us
time 425 = 71419 us
time 426 = 52861 us
time 427 = 18559 us
time 428 = 71426 us
time 429 = 71418 us
time 430 = 62869 us
time 431 = 8563 us
time 432 = 71435 us
time 433 = 71427 us
time 434 = 8278 us
time 435 = 63134 us
time 436 = 71424 us
time 437 = 1713 us
time 438 = 69793 us
time 439 = 71356 us
time 440 = 71499 us
time 441 = 11070 us
time 442 = 60287 us
time 443 = 71440 us
time 444 = 71487 us
time 445 = 71491 us
time 446 = 45536 us
time 447 = 25850 us
time 448 = 69889 us
time 449 = 1468 us
time 450 = 38806 us
time 451 = 32640 us
time 452 = 71476 us
time 453 = 71431 us
time 454 = 71416 us
time 455 = 33953 us
time 456 = 37517 us
time 457 = 71407 us
time 458 = 71348 us
time 459 = 3308 us
time 460 = 39219 us
time 461 = 29012 us
time 462 = 71382 us
time 463 = 71412 us
time 464 = 29284 us
time 465 = 42157 us
time 466 = 53034 us
time 467 = 18306 us
time 468 = 5644 us
time 469 = 65820 us
time 470 = 71440 us
time 471 = 23077 us
time 472 = 48430 us
time 473 = 71342 us
time 474 = 15625 us
time 475 = 24197 us
time 476 = 31679 us
time 477 = 65177 us
time 478 = 6216 us
time 479 = 71404 us
time 480 = 1577 us
time 481 = 69847 us
time 482 = 71392 us
time 483 = 42832 us
time 484 = 28525 us
time 485 = 71430 us
time 486 = 71556 us
time 487 = 71339 us
time 488 = 71442 us
time 489 = 21729 us
time 490 = 49712 us
time 491 = 30012 us
time 492 = 39888 us
time 493 = 1535 us
time 494 = 71373 us
time 495 = 71416 us
time 496 = 71447 us
time 497 = 71426 us
time 498 = 71435 us
time 499 = 71397 us
time 500 = 71433 us
time 501 = 71412 us
time 502 = 71433 us
time 503 = 35990 us
time 504 = 35444 us
time 505 = 71423 us
time 506 = 71434 us
time 507 = 71494 us
time 508 = 5863 us
time 509 = 65499 us
time 510 = 71427 us
time 511 = 7330 us
time 512 = 64131 us
time 513 = 71430 us
time 514 = 64738 us
time 515 = 6697 us
time 516 = 71424 us
time 517 = 71416 us
time 518 = 66844 us
time 519 = 4613 us
time 520 = 71398 us
time 521 = 71417 us
time 522 = 71429 us
time 523 = 71424 us
time 524 = 28749 us
time 525 = 42666 us
time 526 = 21415 us
time 527 = 50066 us
time 528 = 71342 us
time 529 = 46818 us
time 530 = 24610 us
time 531 = 71394 us
time 532 = 71428 us
time 533 = 71422 us
time 534 = 71424 us
time 535 = 71414 us
time 536 = 71428 us
time 537 = 2795 us
time 538 = 68638 us
time 539 = 71418 us
time 540 = 71434 us
time 541 = 52243 us
time 542 = 19190 us
time 543 = 71415 us
time 544 = 71408 us
time 545 = 71362 us
time 546 = 71420 us
time 547 = 71428 us
time 548 = 71440 us
time 549 = 71426 us
time 550 = 71422 us
time 551 = 71413 us
time 552 = 71440 us
time 553 = 71415 us
time 554 = 71433 us
time 555 = 71428 us
time 556 = 71450 us
time 557 = 71340 us
time 558 = 71440 us
time 559 = 71454 us
time 560 = 71369 us
time 561 = 71412 us
time 562 = 71374 us
time 563 = 71445 us
time 564 = 71418 us
time 565 = 71425 us
time 566 = 71421 us
time 567 = 27029 us
time 568 = 44406 us
time 569 = 71512 us
time 570 = 19759 us
time 571 = 51590 us
time 572 = 71396 us
time 573 = 71530 us
time 574 = 71284 us
time 575 = 71410 us
time 576 = 71432 us
time 577 = 71424 us
time 578 = 71408 us
time 579 = 24480 us
time 580 = 46948 us
time 581 = 71411 us
time 582 = 10080 us
time 583 = 61444 us
time 584 = 58411 us
time 585 = 12978 us
time 586 = 10984 us
time 587 = 60452 us
time 588 = 71428 us
time 589 = 71406 us
time 590 = 36745 us
time 591 = 34703 us
time 592 = 44985 us
time 593 = 26442 us
time 594 = 29614 us
time 595 = 41800 us
time 596 = 38449 us
time 597 = 32974 us
time 598 = 6955 us
time 599 = 55815 us
time 600 = 8722 us
time 601 = 55199 us
time 602 = 16151 us
time 603 = 24145 us
time 604 = 47357 us
time 605 = 48662 us
time 606 = 22645 us
time 607 = 71424 us
time 608 = 57891 us
time 609 = 13542 us
time 610 = 71421 us
time 611 = 34786 us
time 612 = 36668 us
time 613 = 71370 us
time 614 = 71428 us
time 615 = 71406 us
time 616 = 71429 us
time 617 = 71475 us
time 618 = 71368 us
time 619 = 71453 us
time 620 = 71385 us
time 621 = 24228 us
time 622 = 47244 us
time 623 = 71387 us
time 624 = 1320 us
time 625 = 70084 us
time 626 = 71432 us
time 627 = 18208 us
time 628 = 53223 us
time 629 = 71439 us
time 630 = 35326 us
time 631 = 24224 us
time 632 = 11881 us
time 633 = 28871 us
time 634 = 42698 us
time 635 = 71303 us
time 636 = 71418 us
time 637 = 71465 us
time 638 = 62131 us
time 639 = 9250 us
time 640 = 71421 us
time 641 = 71393 us
time 642 = 24191 us
time 643 = 47255 us
time 644 = 71405 us
time 645 = 71424 us
time 646 = 71417 us
time 647 = 18183 us
time 648 = 53234 us
time 649 = 71639 us
time 650 = 71509 us
time 651 = 71152 us
time 652 = 71389 us
time 653 = 21279 us
time 654 = 50309 us
time 655 = 71258 us
time 656 = 71410 us
time 657 = 71414 us
time 658 = 55931 us
time 659 = 15579 us
time 660 = 8141 us
time 661 = 63296 us
time 662 = 71403 us
time 663 = 41167 us
time 664 = 30286 us
time 665 = 71387 us
time 666 = 71439 us
time 667 = 71399 us
time 668 = 71358 us
time 669 = 71441 us
time 670 = 71407 us
time 671 = 71430 us
time 672 = 71725 us
time 673 = 37982 us
time 674 = 33230 us
time 675 = 71424 us
time 676 = 71385 us
time 677 = 71433 us
time 678 = 40785 us
time 679 = 30640 us
time 680 = 71419 us
time 681 = 71423 us
time 682 = 71415 us
time 683 = 71606 us
time 684 = 71423 us
time 685 = 12124 us
time 686 = 15620 us
time 687 = 43739 us
time 688 = 71261 us
time 689 = 29052 us
time 690 = 42489 us
time 691 = 71357 us
time 692 = 71411 us
time 693 = 71417 us
time 694 = 71416 us
time 695 = 71404 us
time 696 = 71389 us
time 697 = 71375 us
time 698 = 71413 us
time 699 = 71424 us
time 700 = 71441 us
time 701 = 71421 us
time 702 = 71425 us
time 703 = 71412 us
time 704 = 71423 us
time 705 = 71426 us
time 706 = 71439 us
time 707 = 71415 us
time 708 = 71416 us
time 709 = 71416 us
time 710 = 71433 us
time 711 = 71423 us
time 712 = 71500 us
time 713 = 71364 us
time 714 = 71439 us
time 715 = 71406 us
time 716 = 71446 us
time 717 = 71420 us
time 718 = 71421 us
time 719 = 71418 us
time 720 = 71428 us
time 721 = 71445 us
time 722 = 71417 us
time 723 = 71458 us
time 724 = 71408 us
time 725 = 71433 us
time 726 = 71418 us
time 727 = 71425 us
time 728 = 71424 us
time 729 = 71487 us
time 730 = 71416 us
time 731 = 71420 us
time 732 = 71420 us
time 733 = 71438 us
time 734 = 55251 us
time 735 = 16279 us
time 736 = 71330 us
time 737 = 71418 us
time 738 = 71441 us
time 739 = 48681 us
time 740 = 22758 us
time 741 = 71395 us
time 742 = 10277 us
time 743 = 61215 us
time 744 = 58083 us
time 745 = 13254 us
time 746 = 71414 us
time 747 = 11791 us
time 748 = 59688 us
time 749 = 71389 us
time 750 = 5095 us
time 751 = 66370 us
time 752 = 53859 us
time 753 = 17575 us
time 754 = 71376 us
time 755 = 71451 us
time 756 = 71356 us
time 757 = 7944 us
time 758 = 63523 us
time 759 = 71391 us
time 760 = 71407 us
time 761 = 65379 us
time 762 = 6025 us
time 763 = 71412 us
time 764 = 71426 us
time 765 = 71413 us
time 766 = 71455 us
time 767 = 27949 us
time 768 = 43475 us
time 769 = 71387 us
time 770 = 69431 us
time 771 = 1996 us
time 772 = 71434 us
time 773 = 71414 us
time 774 = 71406 us
time 775 = 71428 us
time 776 = 15965 us
time 777 = 55464 us
time 778 = 71392 us
time 779 = 71435 us
time 780 = 71413 us
time 781 = 71417 us
time 782 = 71432 us
time 783 = 71418 us
time 784 = 71437 us
time 785 = 71420 us
time 786 = 71421 us
time 787 = 71410 us
time 788 = 71425 us
time 789 = 71411 us
time 790 = 71430 us
time 791 = 71428 us
time 792 = 71473 us
time 793 = 71371 us
time 794 = 71425 us
time 795 = 71428 us
time 796 = 71429 us
time 797 = 71433 us
time 798 = 71467 us
time 799 = 71382 us
time 800 = 71434 us
time 801 = 6056 us
time 802 = 65376 us
time 803 = 70984 us
time 804 = 1206 us
time 805 = 70783 us
time 806 = 31353 us
time 807 = 40100 us
time 808 = 15968 us
time 809 = 55476 us
time 810 = 71211 us
time 811 = 71332 us
time 812 = 71439 us
time 813 = 26576 us
time 814 = 44938 us
time 815 = 59134 us
time 816 = 12316 us
time 817 = 67529 us
time 818 = 3876 us
time 819 = 71411 us
time 820 = 71407 us
time 821 = 71424 us
time 822 = 37587 us
time 823 = 33789 us
time 824 = 71406 us
time 825 = 71430 us
time 826 = 71409 us
time 827 = 71434 us
time 828 = 71408 us
time 829 = 71429 us
time 830 = 71433 us
time 831 = 71427 us
time 832 = 71457 us
time 833 = 71405 us
time 834 = 71429 us
time 835 = 4854 us
time 836 = 66675 us
time 837 = 71398 us
time 838 = 71429 us
time 839 = 71418 us
time 840 = 71423 us
time 841 = 47618 us
time 842 = 23760 us
time 843 = 71427 us
time 844 = 8574 us
time 845 = 15935 us
time 846 = 46976 us
time 847 = 71409 us
time 848 = 71401 us
time 849 = 71424 us
time 850 = 11036 us
time 851 = 15962 us
time 852 = 44435 us
time 853 = 35327 us
time 854 = 36027 us
time 855 = 71424 us
time 856 = 71419 us
time 857 = 71419 us
time 858 = 71430 us
time 859 = 71418 us
time 860 = 71431 us
time 861 = 71429 us
time 862 = 64273 us
time 863 = 7162 us
time 864 = 71428 us
time 865 = 71413 us
time 866 = 71434 us
time 867 = 71432 us
time 868 = 71444 us
time 869 = 71412 us
time 870 = 71421 us
time 871 = 71432 us
time 872 = 37117 us
time 873 = 34316 us
time 874 = 71431 us
time 875 = 71440 us
time 876 = 7904 us
time 877 = 38910 us
time 878 = 24698 us
time 879 = 71356 us
time 880 = 71437 us
time 881 = 8675 us
time 882 = 62800 us
time 883 = 49287 us
time 884 = 22103 us
time 885 = 17892 us
time 886 = 53501 us
time 887 = 26214 us
time 888 = 45237 us
time 889 = 71394 us
time 890 = 43361 us
time 891 = 28074 us
time 892 = 71436 us
time 893 = 71399 us
time 894 = 5375 us
time 895 = 66056 us
time 896 = 54639 us
time 897 = 16847 us
time 898 = 71365 us
time 899 = 7435 us
time 900 = 23360 us
time 901 = 40683 us
time 902 = 71367 us
time 903 = 71428 us
time 904 = 56811 us
time 905 = 14630 us
time 906 = 71369 us
time 907 = 71424 us
time 908 = 71415 us
time 909 = 71430 us
time 910 = 71424 us
time 911 = 19988 us
time 912 = 51451 us
time 913 = 71406 us
time 914 = 71440 us
time 915 = 5979 us
time 916 = 65439 us
time 917 = 71416 us
time 918 = 71420 us
time 919 = 71424 us
time 920 = 40326 us
time 921 = 31203 us
time 922 = 71355 us
time 923 = 17127 us
time 924 = 40667 us
time 925 = 13675 us
time 926 = 50566 us
time 927 = 20857 us
time 928 = 58873 us
time 929 = 12543 us
time 930 = 43681 us
time 931 = 27748 us
time 932 = 35515 us
time 933 = 35903 us
time 934 = 71396 us
time 935 = 71399 us
time 936 = 71427 us
time 937 = 71431 us
time 938 = 54541 us
time 939 = 16887 us
time 940 = 71425 us
time 941 = 55686 us
time 942 = 15732 us
time 943 = 71482 us
time 944 = 71354 us
time 945 = 17140 us
time 946 = 54287 us
time 947 = 71426 us
time 948 = 71433 us
time 949 = 43111 us
time 950 = 28317 us
time 951 = 71433 us
time 952 = 71427 us
time 953 = 12560 us
time 954 = 58850 us
time 955 = 71420 us
time 956 = 71439 us
time 957 = 71413 us
time 958 = 71432 us
time 959 = 71431 us
time 960 = 71458 us
time 961 = 71428 us
time 962 = 71432 us
time 963 = 65967 us
time 964 = 5449 us
time 965 = 71426 us
time 966 = 66816 us
time 967 = 4624 us
time 968 = 71431 us
time 969 = 20201 us
time 970 = 51235 us
time 971 = 71398 us
time 972 = 71430 us
time 973 = 71418 us
time 974 = 71534 us
time 975 = 71305 us
time 976 = 55400 us
time 977 = 16025 us
time 978 = 71435 us
time 979 = 71414 us
time 980 = 71431 us
time 981 = 71419 us
time 982 = 71436 us
time 983 = 71413 us
time 984 = 71421 us
time 985 = 71439 us
time 986 = 71418 us
time 987 = 71422 us
time 988 = 71418 us
time 989 = 71418 us
time 990 = 71425 us
time 991 = 71423 us
time 992 = 71405 us
time 993 = 71472 us
time 994 = 71353 us
time 995 = 71415 us
time 996 = 71435 us
time 997 = 71421 us
time 998 = 71422 us
time 999 = 71429 us
time 1000 = 12857 us
time 1001 = 58563 us
time 1002 = 71421 us
time 1003 = 71415 us
time 1004 = 71410 us
time 1005 = 71433 us
time 1006 = 71435 us
time 1007 = 24052 us
time 1008 = 47391 us
time 1009 = 71418 us
time 1010 = 33435 us
time 1011 = 37997 us
time 1012 = 71422 us
time 1013 = 71418 us
time 1014 = 58904 us
time 1015 = 12507 us
time 1016 = 71433 us
time 1017 = 36261 us
time 1018 = 35172 us
time 1019 = 71396 us
time 1020 = 71437 us
time 1021 = 71460 us
time 1022 = 71429 us
time 1023 = 71389 us
time 1024 = 71479 us
time 1025 = 71397 us
time 1026 = 71401 us
time 1027 = 71414 us
time 1028 = 71428 us
time 1029 = 71423 us
time 1030 = 19292 us
time 1031 = 52278 us
time 1032 = 11671 us
time 1033 = 59655 us
time 1034 = 71429 us
time 1035 = 71406 us
time 1036 = 71420 us
time 1037 = 71488 us
time 1038 = 70265 us
time 1039 = 1118 us
time 1040 = 71436 us
time 1041 = 71533 us
time 1042 = 71323 us
time 1043 = 71415 us
time 1044 = 17466 us
time 1045 = 54014 us
time 1046 = 2553 us
time 1047 = 68890 us
time 1048 = 34242 us
time 1049 = 37090 us
time 1050 = 59346 us
time 1051 = 12141 us
time 1052 = 67775 us
time 1053 = 3617 us
time 1054 = 36299 us
time 1055 = 35088 us
time 1056 = 68602 us
time 1057 = 2798 us
time 1058 = 13478 us
time 1059 = 58070 us
time 1060 = 71328 us
time 1061 = 71421 us
time 1062 = 71423 us
time 1063 = 71428 us
time 1064 = 71420 us
time 1065 = 71430 us
time 1066 = 71436 us
time 1067 = 66034 us
time 1068 = 5517 us
time 1069 = 71383 us
time 1070 = 71374 us
time 1071 = 51424 us
time 1072 = 20012 us
time 1073 = 71432 us
time 1074 = 71468 us
time 1075 = 71346 us
time 1076 = 71509 us
time 1077 = 71346 us
time 1078 = 71437 us
time 1079 = 31429 us
time 1080 = 39962 us
time 1081 = 71429 us
time 1082 = 71412 us
time 1083 = 71420 us
time 1084 = 71433 us
time 1085 = 71395 us
time 1086 = 71421 us
time 1087 = 71427 us
time 1088 = 71434 us
time 1089 = 71397 us
time 1090 = 71405 us
time 1091 = 71382 us
time 1092 = 71417 us
time 1093 = 71414 us
time 1094 = 71432 us
time 1095 = 71532 us
time 1096 = 71348 us
time 1097 = 71538 us
time 1098 = 71319 us
time 1099 = 71428 us
time 1100 = 71444 us
time 1101 = 71449 us
time 1102 = 71435 us
time 1103 = 71400 us
time 1104 = 71446 us
time 1105 = 71468 us
time 1106 = 71354 us
time 1107 = 71444 us
time 1108 = 71418 us
time 1109 = 71471 us
time 1110 = 71379 us
time 1111 = 71423 us
time 1112 = 71437 us
time 1113 = 34387 us
time 1114 = 37069 us
time 1115 = 2930 us
time 1116 = 68463 us
time 1117 = 44525 us
time 1118 = 26958 us
time 1119 = 30045 us
time 1120 = 41342 us
time 1121 = 71442 us
time 1122 = 16204 us
time 1123 = 15999 us
time 1124 = 39171 us
time 1125 = 71443 us
time 1126 = 71404 us
time 1127 = 71415 us
time 1128 = 71437 us
time 1129 = 6140 us
time 1130 = 65302 us
time 1131 = 71415 us
time 1132 = 71414 us
time 1133 = 71430 us
time 1134 = 18837 us
time 1135 = 52615 us
Quit
