  Copyright © 1991-2002 by Bjørn Stabell, Ken Ronny Schouten, Bert Gijsbers & Dick Balaska.
  XPilot 4.5.5 comes with ABSOLUTELY NO WARRANTY; for details see the
  provided LICENSE file.

Using pixmap copying
Searching for a "xpilots" server on the local net...
*** Connected to localhost
... queued at position  1
time 131 = 37879 us
time 132 = 27212 us
time 133 = 44500 us
time 134 = 71181 us
time 135 = 71595 us
time 136 = 71427 us
time 137 = 71408 us
time 138 = 71258 us
time 139 = 22515 us
time 140 = 49157 us
time 141 = 71347 us
time 142 = 71413 us
time 143 = 71418 us
time 144 = 47939 us
time 145 = 23521 us
time 146 = 32177 us
time 147 = 39204 us
time 148 = 25072 us
time 149 = 46376 us
time 150 = 71455 us
time 151 = 71361 us
time 152 = 71434 us
time 153 = 71416 us
time 154 = 71317 us
time 155 = 71624 us
time 156 = 21452 us
time 157 = 50096 us
time 158 = 71310 us
time 159 = 71384 us
time 160 = 46443 us
time 161 = 24981 us
time 162 = 39089 us
time 163 = 32229 us
time 164 = 48112 us
time 165 = 23323 us
time 166 = 71348 us
time 167 = 49065 us
time 168 = 22409 us
time 169 = 42049 us
time 170 = 29356 us
time 171 = 71397 us
time 172 = 35137 us
time 173 = 23862 us
time 174 = 12467 us
time 175 = 71389 us
time 176 = 71445 us
time 177 = 71378 us
time 178 = 29063 us
time 179 = 24161 us
time 180 = 18232 us
time 181 = 71404 us
time 182 = 71411 us
time 183 = 55498 us
time 184 = 15935 us
time 185 = 71418 us
time 186 = 71452 us
time 187 = 64319 us
time 188 = 7078 us
time 189 = 49187 us
time 190 = 22297 us
time 191 = 65694 us
time 192 = 5689 us
time 193 = 71396 us
time 194 = 19143 us
time 195 = 52291 us
time 196 = 71421 us
time 197 = 71447 us
time 198 = 68488 us
time 199 = 2893 us
time 200 = 71457 us
time 201 = 5447 us
time 202 = 65964 us
time 203 = 22345 us
time 204 = 49115 us
time 205 = 71421 us
time 206 = 55460 us
time 207 = 15994 us
time 208 = 71374 us
time 209 = 8845 us
time 210 = 62620 us
time 211 = 71366 us
time 212 = 1746 us
time 213 = 63990 us
time 214 = 5768 us
time 215 = 18250 us
time 216 = 53151 us
time 217 = 66553 us
time 218 = 4795 us
time 219 = 71424 us
time 220 = 71442 us
time 221 = 71423 us
time 222 = 71435 us
time 223 = 71421 us
time 224 = 71379 us
time 225 = 71443 us
time 226 = 71424 us
time 227 = 71456 us
time 228 = 71412 us
time 229 = 71437 us
time 230 = 71508 us
time 231 = 71368 us
time 232 = 26805 us
time 233 = 44747 us
time 234 = 71295 us
time 235 = 60070 us
time 236 = 11496 us
time 237 = 71396 us
time 238 = 71345 us
time 239 = 71465 us
time 240 = 71441 us
time 241 = 71399 us
time 242 = 71375 us
time 243 = 39716 us
time 244 = 31641 us
time 245 = 71410 us
time 246 = 71473 us
time 247 = 71356 us
time 248 = 10433 us
time 249 = 61077 us
time 250 = 59114 us
time 251 = 12319 us
time 252 = 71363 us
time 253 = 71420 us
time 254 = 71387 us
time 255 = 71429 us
time 256 = 71412 us
time 257 = 71436 us
time 258 = 71430 us
time 259 = 71424 us
time 260 = 71456 us
time 261 = 71401 us
time 262 = 71444 us
time 263 = 71423 us
time 264 = 71424 us
time 265 = 71434 us
time 266 = 71432 us
time 267 = 71425 us
time 268 = 71519 us
time 269 = 71280 us
time 270 = 71410 us
time 271 = 71421 us
time 272 = 71411 us
time 273 = 71425 us
time 274 = 71424 us
time 275 = 71415 us
time 276 = 42080 us
time 277 = 29404 us
time 278 = 49808 us
time 279 = 21572 us
time 280 = 42860 us
time 281 = 28589 us
time 282 = 66728 us
time 283 = 4658 us
time 284 = 71430 us
time 285 = 71427 us
time 286 = 71470 us
time 287 = 53267 us
time 288 = 18148 us
time 289 = 71412 us
time 290 = 30157 us
time 291 = 41270 us
time 292 = 71428 us
time 293 = 71430 us
time 294 = 8143 us
time 295 = 63311 us
time 296 = 727 us
time 297 = 70778 us
time 298 = 71356 us
time 299 = 71418 us
time 300 = 2209 us
time 301 = 23921 us
time 302 = 45399 us
time 303 = 71382 us
time 304 = 71417 us
time 305 = 68215 us
time 306 = 3265 us
time 307 = 71398 us
time 308 = 71476 us
time 309 = 71356 us
time 310 = 71453 us
time 311 = 71406 us
time 312 = 71426 us
time 313 = 71458 us
time 314 = 56643 us
time 315 = 14754 us
time 316 = 71470 us
time 317 = 71348 us
time 318 = 2085 us
time 319 = 69330 us
time 320 = 71423 us
time 321 = 71420 us
time 322 = 71452 us
time 323 = 20653 us
time 324 = 50793 us
time 325 = 71380 us
time 326 = 13528 us
time 327 = 57836 us
time 328 = 71382 us
time 329 = 71066 us
time 330 = 349 us
time 331 = 71425 us
time 332 = 47883 us
time 333 = 23541 us
time 334 = 71435 us
time 335 = 71411 us
time 336 = 71432 us
time 337 = 71414 us
time 338 = 34862 us
time 339 = 36663 us
time 340 = 71341 us
time 341 = 71419 us
time 342 = 71398 us
time 343 = 71413 us
time 344 = 71447 us
time 345 = 71411 us
time 346 = 71425 us
time 347 = 48340 us
time 348 = 23151 us
time 349 = 71360 us
time 350 = 71405 us
time 351 = 71419 us
time 352 = 42360 us
time 353 = 15613 us
time 354 = 13508 us
time 355 = 42175 us
time 356 = 29193 us
time 357 = 71411 us
time 358 = 71434 us
time 359 = 71424 us
time 360 = 71499 us
time 361 = 71331 us
time 362 = 71397 us
time 363 = 71420 us
time 364 = 71425 us
time 365 = 71423 us
time 366 = 32289 us
time 367 = 39162 us
time 368 = 71406 us
time 369 = 71428 us
time 370 = 71427 us
time 371 = 71502 us
time 372 = 71417 us
time 373 = 59696 us
time 374 = 11861 us
time 375 = 71335 us
time 376 = 71411 us
time 377 = 71423 us
time 378 = 71436 us
time 379 = 71438 us
time 380 = 71438 us
time 381 = 71437 us
time 382 = 71426 us
time 383 = 458 us
time 384 = 70958 us
time 385 = 71423 us
time 386 = 71434 us
time 387 = 71413 us
time 388 = 71449 us
time 389 = 71459 us
time 390 = 71460 us
time 391 = 12647 us
time 392 = 40209 us
time 393 = 18577 us
time 394 = 45455 us
time 395 = 25943 us
time 396 = 71367 us
time 397 = 71436 us
time 398 = 30744 us
time 399 = 40663 us
time 400 = 71428 us
time 401 = 71402 us
time 402 = 71399 us
time 403 = 71441 us
time 404 = 9919 us
time 405 = 61507 us
time 406 = 71498 us
time 407 = 71348 us
time 408 = 71450 us
time 409 = 43879 us
time 410 = 27540 us
time 411 = 36706 us
time 412 = 34726 us
time 413 = 71424 us
time 414 = 71425 us
time 415 = 71561 us
time 416 = 71409 us
time 417 = 71316 us
time 418 = 71435 us
time 419 = 71414 us
time 420 = 71424 us
time 421 = 71449 us
time 422 = 71418 us
time 423 = 71396 us
time 424 = 71495 us
time 425 = 3832 us
time 426 = 67535 us
time 427 = 71403 us
time 428 = 61304 us
time 429 = 10131 us
time 430 = 71428 us
time 431 = 71435 us
time 432 = 6861 us
time 433 = 64708 us
time 434 = 55760 us
time 435 = 15668 us
time 436 = 71309 us
time 437 = 71410 us
time 438 = 71423 us
time 439 = 71431 us
time 440 = 71415 us
time 441 = 71420 us
time 442 = 19327 us
time 443 = 52101 us
time 444 = 71447 us
time 445 = 71486 us
time 446 = 71326 us
time 447 = 71431 us
time 448 = 38882 us
time 449 = 32609 us
time 450 = 71351 us
time 451 = 71407 us
time 452 = 71437 us
time 453 = 71405 us
time 454 = 71421 us
time 455 = 65932 us
time 456 = 5500 us
time 457 = 71411 us
time 458 = 71420 us
time 459 = 36321 us
time 460 = 35190 us
time 461 = 71342 us
time 462 = 68536 us
time 463 = 2875 us
time 464 = 71419 us
time 465 = 46370 us
time 466 = 25104 us
time 467 = 71375 us
time 468 = 71421 us
time 469 = 71434 us
time 470 = 71426 us
time 471 = 71417 us
time 472 = 71419 us
time 473 = 71461 us
time 474 = 11301 us
time 475 = 60230 us
time 476 = 71316 us
time 477 = 71522 us
time 478 = 71330 us
time 479 = 36809 us
time 480 = 34629 us
time 481 = 71439 us
time 482 = 37649 us
time 483 = 33745 us
time 484 = 71436 us
time 485 = 71444 us
time 486 = 71428 us
time 487 = 71440 us
time 488 = 41227 us
time 489 = 30329 us
time 490 = 9250 us
time 491 = 62050 us
time 492 = 71407 us
time 493 = 71408 us
time 494 = 71418 us
time 495 = 3389 us
time 496 = 68038 us
time 497 = 71444 us
time 498 = 53392 us
time 499 = 18091 us
time 500 = 71416 us
time 501 = 5875 us
time 502 = 65490 us
time 503 = 71415 us
time 504 = 71429 us
time 505 = 71425 us
time 506 = 71431 us
time 507 = 71398 us
time 508 = 71446 us
time 509 = 25663 us
time 510 = 45766 us
time 511 = 71418 us
time 512 = 71430 us
time 513 = 51617 us
time 514 = 19805 us
time 515 = 71418 us
time 516 = 71403 us
time 517 = 61409 us
time 518 = 10016 us
time 519 = 71428 us
time 520 = 71471 us
time 521 = 71398 us
time 522 = 71433 us
time 523 = 24246 us
time 524 = 39708 us
time 525 = 7463 us
time 526 = 33099 us
time 527 = 38391 us
time 528 = 71345 us
time 529 = 71416 us
time 530 = 71415 us
time 531 = 42872 us
time 532 = 28572 us
time 533 = 12231 us
time 534 = 59415 us
time 535 = 71229 us
time 536 = 71433 us
time 537 = 37100 us
time 538 = 34333 us
time 539 = 71438 us
time 540 = 71403 us
time 541 = 71552 us
time 542 = 71415 us
time 543 = 71353 us
time 544 = 71387 us
time 545 = 71433 us
time 546 = 49957 us
time 547 = 21598 us
time 548 = 71301 us
time 549 = 71497 us
time 550 = 71294 us
time 551 = 71400 us
time 552 = 71500 us
time 553 = 71330 us
time 554 = 71413 us
time 555 = 71424 us
time 556 = 71384 us
time 557 = 71413 us
time 558 = 71423 us
time 559 = 71420 us
time 560 = 71423 us
time 561 = 71432 us
time 562 = 71424 us
time 563 = 71423 us
time 564 = 71546 us
time 565 = 71350 us
time 566 = 71390 us
time 567 = 71429 us
time 568 = 71418 us
time 569 = 71430 us
time 570 = 71439 us
time 571 = 71427 us
time 572 = 71421 us
time 573 = 71431 us
time 574 = 71413 us
time 575 = 71428 us
time 576 = 71414 us
time 577 = 71422 us
time 578 = 71462 us
time 579 = 71445 us
time 580 = 71388 us
time 581 = 71428 us
time 582 = 71430 us
time 583 = 71420 us
time 584 = 71444 us
time 585 = 71464 us
time 586 = 71391 us
time 587 = 71424 us
time 588 = 71421 us
time 589 = 71426 us
time 590 = 71410 us
time 591 = 71430 us
time 592 = 11815 us
time 593 = 59644 us
time 594 = 5053 us
time 595 = 66579 us
time 596 = 71285 us
time 597 = 71413 us
time 598 = 71450 us
time 599 = 71397 us
time 600 = 71430 us
time 601 = 31444 us
time 602 = 24615 us
time 603 = 15434 us
time 604 = 71347 us
time 605 = 71409 us
time 606 = 71389 us
time 607 = 71422 us
time 608 = 71429 us
time 609 = 71429 us
time 610 = 71437 us
time 611 = 71410 us
time 612 = 52888 us
time 613 = 18554 us
time 614 = 71409 us
time 615 = 71443 us
time 616 = 71419 us
time 617 = 30874 us
time 618 = 40553 us
time 619 = 71415 us
time 620 = 71407 us
time 621 = 49170 us
time 622 = 22352 us
time 623 = 71369 us
time 624 = 71418 us
time 625 = 71422 us
time 626 = 18992 us
time 627 = 52504 us
time 628 = 71373 us
time 629 = 71404 us
time 630 = 71434 us
time 631 = 71429 us
time 632 = 71406 us
time 633 = 71430 us
time 634 = 71422 us
time 635 = 71431 us
time 636 = 71422 us
time 637 = 71466 us
time 638 = 71372 us
time 639 = 71612 us
time 640 = 71482 us
time 641 = 71183 us
time 642 = 71424 us
time 643 = 12407 us
time 644 = 59029 us
time 645 = 20614 us
time 646 = 50789 us
time 647 = 71420 us
time 648 = 71454 us
time 649 = 71365 us
time 650 = 71408 us
time 651 = 71433 us
time 652 = 71418 us
time 653 = 71410 us
time 654 = 71429 us
time 655 = 71418 us
time 656 = 71422 us
time 657 = 71468 us
time 658 = 36573 us
time 659 = 34959 us
time 660 = 71302 us
time 661 = 71439 us
time 662 = 71409 us
time 663 = 71430 us
time 664 = 55076 us
time 665 = 16452 us
time 666 = 71321 us
time 667 = 71419 us
time 668 = 71428 us
time 669 = 71421 us
time 670 = 71457 us
time 671 = 71376 us
time 672 = 71424 us
time 673 = 71411 us
time 674 = 51889 us
time 675 = 19561 us
time 676 = 71398 us
time 677 = 28695 us
time 678 = 42731 us
time 679 = 71426 us
time 680 = 71422 us
time 681 = 71428 us
time 682 = 71415 us
time 683 = 71616 us
time 684 = 71408 us
time 685 = 71297 us
time 686 = 71375 us
time 687 = 71434 us
time 688 = 71590 us
time 689 = 71429 us
time 690 = 68643 us
time 691 = 2937 us
time 692 = 71315 us
time 693 = 61229 us
time 694 = 10096 us
time 695 = 71509 us
time 696 = 71406 us
time 697 = 71476 us
time 698 = 71201 us
time 699 = 71596 us
time 700 = 71413 us
time 701 = 71207 us
time 702 = 49593 us
time 703 = 21848 us
time 704 = 71445 us
time 705 = 66394 us
time 706 = 4991 us
time 707 = 71432 us
time 708 = 71462 us
time 709 = 71397 us
time 710 = 71457 us
time 711 = 71415 us
time 712 = 38131 us
time 713 = 33299 us
time 714 = 71438 us
time 715 = 71422 us
time 716 = 71478 us
time 717 = 71366 us
time 718 = 71428 us
time 719 = 71427 us
time 720 = 58242 us
time 721 = 13280 us
time 722 = 71357 us
time 723 = 10956 us
time 724 = 60473 us
time 725 = 3814 us
time 726 = 67685 us
time 727 = 71564 us
time 728 = 71207 us
time 729 = 71428 us
time 730 = 71408 us
time 731 = 71695 us
time 732 = 71338 us
time 733 = 64320 us
time 734 = 7158 us
time 735 = 71314 us
time 736 = 536 us
time 737 = 70865 us
time 738 = 71337 us
time 739 = 71426 us
time 740 = 71409 us
time 741 = 71433 us
time 742 = 71420 us
time 743 = 71407 us
time 744 = 71523 us
time 745 = 71334 us
time 746 = 71394 us
time 747 = 71443 us
time 748 = 71405 us
time 749 = 71389 us
time 750 = 71419 us
time 751 = 71408 us
time 752 = 71415 us
time 753 = 71427 us
time 754 = 71419 us
time 755 = 71449 us
time 756 = 71444 us
time 757 = 71404 us
time 758 = 71442 us
time 759 = 71932 us
time 760 = 70950 us
time 761 = 71399 us
time 762 = 71420 us
time 763 = 71446 us
time 764 = 71491 us
time 765 = 71349 us
time 766 = 71542 us
time 767 = 71317 us
time 768 = 41421 us
time 769 = 29988 us
time 770 = 71426 us
time 771 = 71437 us
time 772 = 71411 us
time 773 = 71423 us
time 774 = 71428 us
time 775 = 71428 us
time 776 = 71429 us
time 777 = 71431 us
time 778 = 71477 us
time 779 = 71404 us
time 780 = 71425 us
time 781 = 71429 us
time 782 = 40211 us
time 783 = 31266 us
Quit
