  Copyright © 1991-2002 by Bjørn Stabell, Ken Ronny Schouten, Bert Gijsbers & Dick Balaska.
  XPilot 4.5.5 comes with ABSOLUTELY NO WARRANTY; for details see the
  provided LICENSE file.

Using pixmap copying
Searching for a "xpilots" server on the local net...
*** Connected to optimus.csl.cornell.edu
... queued at position  1
time 273 = 57063 us
time 274 = 71413 us
time 275 = 31253 us
time 276 = 40156 us
time 277 = 71449 us
time 278 = 24674 us
time 279 = 46741 us
time 280 = 71409 us
time 281 = 57555 us
time 282 = 13878 us
time 283 = 71407 us
time 284 = 71441 us
time 285 = 71431 us
time 286 = 52793 us
time 287 = 18785 us
time 288 = 71289 us
time 289 = 45235 us
time 290 = 26370 us
time 291 = 61668 us
time 292 = 9575 us
time 293 = 71413 us
time 294 = 71530 us
time 295 = 71326 us
time 296 = 55828 us
time 297 = 15601 us
time 298 = 56908 us
time 299 = 14600 us
time 300 = 71406 us
time 301 = 49788 us
time 302 = 21669 us
time 303 = 71361 us
time 304 = 42959 us
time 305 = 24116 us
time 306 = 4419 us
time 307 = 71361 us
time 308 = 43860 us
time 309 = 15926 us
time 310 = 11692 us
time 311 = 68672 us
time 312 = 2788 us
time 313 = 71369 us
time 314 = 45727 us
time 315 = 25722 us
time 316 = 71370 us
time 317 = 63043 us
time 318 = 8449 us
time 319 = 71365 us
time 320 = 39846 us
time 321 = 31643 us
time 322 = 71353 us
time 323 = 71415 us
time 324 = 71440 us
time 325 = 71400 us
time 326 = 71424 us
time 327 = 35540 us
time 328 = 35900 us
time 329 = 71374 us
time 330 = 36406 us
time 331 = 35067 us
time 332 = 21177 us
time 333 = 50259 us
time 334 = 69918 us
time 335 = 1549 us
time 336 = 71429 us
time 337 = 71393 us
time 338 = 71419 us
time 339 = 71461 us
time 340 = 71437 us
time 341 = 71429 us
time 342 = 71356 us
time 343 = 71414 us
time 344 = 71412 us
time 345 = 71428 us
time 346 = 3820 us
time 347 = 24505 us
time 348 = 43177 us
time 349 = 71387 us
time 350 = 71426 us
time 351 = 71538 us
time 352 = 71374 us
time 353 = 71433 us
time 354 = 71397 us
time 355 = 71435 us
time 356 = 71415 us
time 357 = 71432 us
time 358 = 71464 us
time 359 = 71334 us
time 360 = 71413 us
time 361 = 71370 us
time 362 = 71473 us
time 363 = 71395 us
time 364 = 71430 us
time 365 = 71417 us
time 366 = 71405 us
time 367 = 71399 us
time 368 = 71424 us
time 369 = 71432 us
time 370 = 71418 us
time 371 = 71442 us
time 372 = 71411 us
time 373 = 71419 us
time 374 = 71429 us
time 375 = 71418 us
time 376 = 71486 us
time 377 = 71359 us
time 378 = 71425 us
time 379 = 71422 us
time 380 = 71430 us
time 381 = 71428 us
time 382 = 71411 us
time 383 = 71420 us
time 384 = 71413 us
time 385 = 71427 us
time 386 = 71435 us
time 387 = 71432 us
time 388 = 71438 us
time 389 = 71442 us
time 390 = 71432 us
time 391 = 71418 us
time 392 = 71419 us
time 393 = 71409 us
time 394 = 71462 us
time 395 = 71405 us
time 396 = 71417 us
time 397 = 71442 us
time 398 = 71420 us
time 399 = 71404 us
time 400 = 17966 us
time 401 = 53484 us
time 402 = 71464 us
time 403 = 71363 us
time 404 = 59736 us
time 405 = 11798 us
time 406 = 71535 us
time 407 = 71396 us
time 408 = 5810 us
time 409 = 39062 us
time 410 = 26540 us
time 411 = 46549 us
time 412 = 24837 us
time 413 = 54300 us
time 414 = 15865 us
time 415 = 1232 us
time 416 = 71470 us
time 417 = 71366 us
time 418 = 55809 us
time 419 = 15623 us
time 420 = 71371 us
time 421 = 9236 us
time 422 = 62207 us
time 423 = 71418 us
time 424 = 71405 us
time 425 = 71437 us
time 426 = 71427 us
time 427 = 71429 us
time 428 = 71360 us
time 429 = 29046 us
time 430 = 42373 us
time 431 = 21851 us
time 432 = 49567 us
time 433 = 71420 us
time 434 = 71425 us
time 435 = 71445 us
time 436 = 71422 us
time 437 = 71498 us
time 438 = 71356 us
time 439 = 71410 us
time 440 = 71438 us
time 441 = 3042 us
time 442 = 68398 us
time 443 = 27320 us
time 444 = 44076 us
time 445 = 71434 us
time 446 = 71408 us
time 447 = 71436 us
time 448 = 71432 us
time 449 = 71417 us
time 450 = 71432 us
time 451 = 71428 us
time 452 = 71424 us
time 453 = 71434 us
time 454 = 71425 us
time 455 = 71431 us
time 456 = 50431 us
time 457 = 21016 us
time 458 = 71459 us
time 459 = 67277 us
time 460 = 4097 us
time 461 = 71452 us
time 462 = 71408 us
time 463 = 71431 us
time 464 = 37839 us
time 465 = 33588 us
time 466 = 71426 us
time 467 = 71481 us
time 468 = 7259 us
time 469 = 64114 us
time 470 = 71437 us
time 471 = 71416 us
time 472 = 33311 us
time 473 = 38115 us
time 474 = 71423 us
time 475 = 10159 us
time 476 = 61266 us
time 477 = 71423 us
time 478 = 71418 us
time 479 = 71435 us
time 480 = 71402 us
time 481 = 71416 us
time 482 = 71417 us
time 483 = 71443 us
time 484 = 71427 us
time 485 = 71411 us
time 486 = 71426 us
time 487 = 71413 us
time 488 = 71424 us
time 489 = 71432 us
time 490 = 10458 us
time 491 = 60968 us
time 492 = 71446 us
time 493 = 71440 us
time 494 = 71445 us
time 495 = 4447 us
time 496 = 66983 us
time 497 = 71419 us
time 498 = 37841 us
time 499 = 33621 us
time 500 = 71414 us
time 501 = 71432 us
time 502 = 71422 us
time 503 = 71433 us
time 504 = 64416 us
time 505 = 6995 us
time 506 = 71409 us
time 507 = 71417 us
time 508 = 71408 us
time 509 = 18762 us
time 510 = 52670 us
time 511 = 4526 us
time 512 = 67034 us
time 513 = 71310 us
time 514 = 71398 us
time 515 = 71433 us
time 516 = 21836 us
time 517 = 16071 us
time 518 = 33608 us
time 519 = 71359 us
time 520 = 38737 us
time 521 = 32722 us
time 522 = 71401 us
time 523 = 71432 us
time 524 = 56664 us
time 525 = 14776 us
time 526 = 71397 us
time 527 = 71414 us
time 528 = 66448 us
time 529 = 4972 us
time 530 = 71421 us
time 531 = 3313 us
time 532 = 68110 us
time 533 = 71427 us
time 534 = 71421 us
time 535 = 71494 us
time 536 = 37826 us
time 537 = 33525 us
time 538 = 71407 us
time 539 = 71435 us
time 540 = 39337 us
time 541 = 32084 us
time 542 = 71427 us
time 543 = 71424 us
time 544 = 71406 us
time 545 = 71454 us
time 546 = 71413 us
time 547 = 71422 us
time 548 = 71423 us
time 549 = 71432 us
time 550 = 71566 us
time 551 = 71342 us
time 552 = 53856 us
time 553 = 17575 us
time 554 = 71478 us
time 555 = 70664 us
time 556 = 686 us
time 557 = 71506 us
time 558 = 7805 us
time 559 = 63613 us
time 560 = 71411 us
time 561 = 71426 us
time 562 = 71407 us
time 563 = 71429 us
time 564 = 71370 us
time 565 = 71481 us
time 566 = 71449 us
time 567 = 71352 us
time 568 = 71401 us
time 569 = 71417 us
time 570 = 71391 us
time 571 = 71398 us
time 572 = 71448 us
time 573 = 71434 us
time 574 = 71394 us
time 575 = 71440 us
time 576 = 71432 us
time 577 = 71420 us
time 578 = 71426 us
time 579 = 71430 us
time 580 = 71452 us
time 581 = 71403 us
time 582 = 71410 us
time 583 = 71429 us
time 584 = 71423 us
time 585 = 71429 us
time 586 = 71420 us
time 587 = 71428 us
time 588 = 71423 us
time 589 = 71416 us
time 590 = 71420 us
time 591 = 71424 us
time 592 = 71414 us
time 593 = 71431 us
time 594 = 71439 us
time 595 = 71405 us
time 596 = 71471 us
time 597 = 71399 us
time 598 = 71486 us
time 599 = 71369 us
time 600 = 71451 us
time 601 = 71448 us
time 602 = 71331 us
time 603 = 1438 us
time 604 = 69993 us
time 605 = 10096 us
time 606 = 61508 us
time 607 = 71262 us
time 608 = 51363 us
time 609 = 20106 us
time 610 = 71353 us
time 611 = 71498 us
time 612 = 71394 us
time 613 = 61127 us
time 614 = 10244 us
time 615 = 6831 us
time 616 = 64619 us
time 617 = 38544 us
time 618 = 32834 us
time 619 = 7089 us
time 620 = 64385 us
time 621 = 71351 us
time 622 = 71427 us
time 623 = 71405 us
time 624 = 57197 us
time 625 = 14230 us
time 626 = 71410 us
time 627 = 42614 us
time 628 = 28829 us
time 629 = 71411 us
time 630 = 71434 us
time 631 = 68043 us
time 632 = 3382 us
time 633 = 71424 us
time 634 = 61451 us
time 635 = 9986 us
time 636 = 69744 us
time 637 = 1663 us
time 638 = 71442 us
time 639 = 71417 us
time 640 = 31812 us
time 641 = 39609 us
time 642 = 16271 us
time 643 = 55187 us
time 644 = 71387 us
time 645 = 33200 us
time 646 = 38467 us
time 647 = 71472 us
time 648 = 71140 us
time 649 = 71413 us
time 650 = 71438 us
time 651 = 71412 us
time 652 = 71430 us
time 653 = 71431 us
time 654 = 71446 us
time 655 = 54679 us
time 656 = 16759 us
time 657 = 62882 us
time 658 = 8570 us
time 659 = 71359 us
time 660 = 71422 us
time 661 = 71453 us
time 662 = 71409 us
time 663 = 66057 us
time 664 = 5372 us
time 665 = 71413 us
time 666 = 71412 us
time 667 = 71427 us
time 668 = 71436 us
time 669 = 71429 us
time 670 = 71427 us
time 671 = 5774 us
time 672 = 56253 us
time 673 = 9413 us
time 674 = 30328 us
time 675 = 23986 us
time 676 = 17171 us
time 677 = 71407 us
time 678 = 23716 us
time 679 = 39933 us
time 680 = 7786 us
time 681 = 71426 us
time 682 = 71407 us
time 683 = 71428 us
time 684 = 71458 us
time 685 = 71345 us
time 686 = 71432 us
time 687 = 27473 us
time 688 = 43956 us
time 689 = 71430 us
time 690 = 4865 us
time 691 = 39747 us
time 692 = 26836 us
time 693 = 71394 us
time 694 = 71409 us
time 695 = 71425 us
time 696 = 71443 us
time 697 = 23711 us
time 698 = 47694 us
time 699 = 8064 us
time 700 = 63362 us
time 701 = 71424 us
time 702 = 71426 us
time 703 = 71427 us
time 704 = 71420 us
time 705 = 50932 us
time 706 = 20511 us
time 707 = 71418 us
time 708 = 60296 us
time 709 = 11144 us
time 710 = 71412 us
time 711 = 71425 us
time 712 = 69773 us
time 713 = 1642 us
time 714 = 71429 us
time 715 = 71418 us
time 716 = 31756 us
time 717 = 39676 us
time 718 = 71425 us
time 719 = 71429 us
time 720 = 71423 us
time 721 = 25785 us
time 722 = 45635 us
time 723 = 71431 us
time 724 = 71568 us
time 725 = 71281 us
time 726 = 71436 us
time 727 = 71406 us
time 728 = 71422 us
time 729 = 71446 us
time 730 = 71411 us
time 731 = 71427 us
time 732 = 71408 us
time 733 = 71445 us
time 734 = 71411 us
time 735 = 71424 us
time 736 = 71414 us
time 737 = 71443 us
time 738 = 71451 us
time 739 = 11816 us
time 740 = 59605 us
time 741 = 36074 us
time 742 = 35362 us
time 743 = 28863 us
time 744 = 42554 us
time 745 = 13466 us
time 746 = 57967 us
time 747 = 71364 us
time 748 = 71455 us
time 749 = 71410 us
time 750 = 71477 us
time 751 = 71387 us
time 752 = 71411 us
time 753 = 57459 us
time 754 = 13955 us
time 755 = 71417 us
time 756 = 71416 us
time 757 = 71421 us
time 758 = 71526 us
time 759 = 71341 us
time 760 = 28643 us
time 761 = 42848 us
time 762 = 71440 us
time 763 = 45969 us
time 764 = 25457 us
time 765 = 54277 us
time 766 = 17132 us
time 767 = 71440 us
time 768 = 71410 us
time 769 = 56266 us
time 770 = 15181 us
time 771 = 71406 us
time 772 = 71421 us
time 773 = 71562 us
time 774 = 71428 us
time 775 = 71404 us
time 776 = 27322 us
time 777 = 44074 us
time 778 = 71484 us
time 779 = 71348 us
time 780 = 53103 us
time 781 = 18335 us
time 782 = 71387 us
time 783 = 71416 us
time 784 = 71367 us
time 785 = 71518 us
time 786 = 71345 us
time 787 = 71476 us
time 788 = 71346 us
time 789 = 71433 us
time 790 = 71421 us
time 791 = 71420 us
time 792 = 71436 us
time 793 = 71414 us
time 794 = 71420 us
time 795 = 71428 us
time 796 = 71419 us
time 797 = 71409 us
time 798 = 71435 us
time 799 = 71439 us
time 800 = 71455 us
time 801 = 71308 us
time 802 = 71416 us
time 803 = 71422 us
time 804 = 71437 us
time 805 = 71409 us
time 806 = 71437 us
time 807 = 71412 us
time 808 = 71414 us
time 809 = 71426 us
time 810 = 71406 us
time 811 = 71398 us
time 812 = 71433 us
time 813 = 71432 us
time 814 = 71416 us
time 815 = 71447 us
time 816 = 71407 us
time 817 = 71428 us
time 818 = 71488 us
time 819 = 71411 us
time 820 = 71416 us
time 821 = 11156 us
time 822 = 47979 us
time 823 = 12287 us
time 824 = 71486 us
time 825 = 71362 us
time 826 = 71402 us
time 827 = 71434 us
time 828 = 71450 us
time 829 = 71402 us
time 830 = 71414 us
time 831 = 71424 us
time 832 = 45315 us
time 833 = 26126 us
time 834 = 71422 us
time 835 = 63741 us
time 836 = 7721 us
time 837 = 71370 us
Quit
